Keyword,Subjects,Location,Volume,KD,Current position,Position change,Previous URL,Current URL,top_3,top_10,everything_else,serp_position,dropped,increased,stable,position_shifts
japanese class vancouver,Other,vancouver,10,0,,Lost,https://www.superprof.ca/lessons/japanese/vancouver/,,1,0,0,Top 3,0,1,0,
sushi making classes near me,Other,canada,10,2,,Lost,https://www.superprof.ca/lessons/sushi/canada/,,1,0,0,Top 3,0,1,0,
driving classes price,Other,canada,10,3,,Lost,https://www.superprof.ca/lessons/driving/canada/,,1,0,0,Top 3,0,1,0,
online tamil classes,Other,online,10,4,,Lost,https://www.superprof.ca/lessons/tamul/online/,,1,0,0,Top 3,0,1,0,
music classes brampton,category 10,brampton,10,2,,Lost,https://www.superprof.ca/lessons/piano/brampton/,,1,0,0,Top 3,0,1,0,
camera classes near me,Other,toronto,10,6,,Lost,https://www.superprof.ca/lessons/photography/toronto/,,1,0,0,Top 3,0,1,0,
sewing classes toronto free,Other,toronto,10,0,,Lost,https://www.superprof.ca/lessons/sewing/toronto/,,1,0,0,Top 3,0,1,0,
drawing classes for adults near me,Other,winnipeg,10,0,,Lost,https://www.superprof.ca/lessons/painting/winnipeg/,,1,0,0,Top 3,0,1,0,
portugese classes,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/portuguese/canada/,,1,0,0,Top 3,0,1,0,
beginner drawing classes,Other,montreal,10,41,,Lost,https://www.superprof.ca/lessons/drawing/montreal/,,1,0,0,Top 3,0,1,0,
gmat classes toronto,Other,toronto,10,3,,Lost,https://www.superprof.ca/lessons/gmat/toronto/,,1,0,0,Top 3,0,1,0,
yoga class price,category 8,montreal,10,1,,Lost,https://www.superprof.ca/lessons/yoga/montreal/,,1,0,0,Top 3,0,1,0,
tamil classes online,Other,online,10,4,,Lost,https://www.superprof.ca/lessons/tamul/online/,,1,0,0,Top 3,0,1,0,
yoga classes richmond,category 8,richmond,10,2,,Lost,https://www.superprof.ca/lessons/yoga/richmond/,,1,0,0,Top 3,0,1,0,
violin classes for adults,Other,markham,10,0,,Lost,https://www.superprof.ca/lessons/violin/markham/,,1,0,0,Top 3,0,1,0,
kids hip hop dance classes near me,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/hip-hop-dance/canada/,,1,0,0,Top 3,0,1,0,
piano online classes,category 10,online,10,36,,Lost,https://www.superprof.ca/lessons/piano/online/,,1,0,0,Top 3,0,1,0,
art classes nanaimo,Other,nanaimo,10,6,,Lost,https://www.superprof.ca/lessons/drawing/nanaimo/,,1,0,0,Top 3,0,1,0,
chocolate making class near me,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/chocolate-making/canada/,,1,0,0,Top 3,0,1,0,
dance classes in brampton,Other,brampton,10,6,,Lost,https://www.superprof.ca/lessons/dance/brampton/,,1,0,0,Top 3,0,1,0,
french classes near me free,category 2,moncton,10,3,,Lost,https://www.superprof.ca/lessons/french/moncton/,,1,0,0,Top 3,0,1,0,
free sewing classes winnipeg,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/sewing/canada/,,1,0,0,Top 3,0,1,0,
painting classes london,Other,london,10,1,,Lost,https://www.superprof.ca/lessons/painting/london/,,1,0,0,Top 3,0,1,0,
sushi cooking class near me,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/sushi/canada/,,1,0,0,Top 3,0,1,0,
afro beats dance class,Other,canada,10,1,,Lost,https://www.superprof.ca/lessons/african-dance/canada/,,1,0,0,Top 3,0,1,0,
yoga classes in markham,category 8,markham,10,9,,Lost,https://www.superprof.ca/lessons/yoga/markham/,,1,0,0,Top 3,0,1,0,
fine arts classes,Other,mississauga,10,19,,Lost,https://www.superprof.ca/lessons/fine-arts/mississauga/,,1,0,0,Top 3,0,1,0,
afro dance classes toronto,Other,canada,10,1,,Lost,https://www.superprof.ca/lessons/african-dance/canada/,,1,0,0,Top 3,0,1,0,
couples cooking classes london ontario,Other,london,10,1,,Lost,https://www.superprof.ca/lessons/cooking/london/,,1,0,0,Top 3,0,1,0,
cake class near me,Other,london,10,2,,Lost,https://www.superprof.ca/lessons/cooking/london/,,1,0,0,Top 3,0,1,0,
contemporary dance class,Other,montreal,10,2,,Lost,https://www.superprof.ca/lessons/contemporary-dance/montreal/,,1,0,0,Top 3,0,1,0,
oil painting class vancouver,Other,vancouver,10,5,,Lost,https://www.superprof.ca/lessons/oil-painting/vancouver/,,1,0,0,Top 3,0,1,0,
esl classes markham,Other,markham,10,0,,Lost,https://www.superprof.ca/lessons/esl/markham/,,1,0,0,Top 3,0,1,0,
best dance classes near me,Other,canada,10,4,,Lost,https://www.superprof.ca/lessons/dance/canada/,,1,0,0,Top 3,0,1,0,
online math class,category 1,online,10,65,,Lost,https://www.superprof.ca/lessons/mathematics/online/,,1,0,0,Top 3,0,1,0,
typing classes online,Other,canada,10,73,,Lost,https://www.superprof.ca/lessons/typing/canada/,,1,0,0,Top 3,0,1,0,
music classes for adults near me,category 10,london,10,2,,Lost,https://www.superprof.ca/lessons/piano/london/,,1,0,0,Top 3,0,1,0,
tiquando classes near me,Other,canada,10,22,,Lost,https://www.superprof.ca/lessons/taekwondo/canada/,,1,0,0,Top 3,0,1,0,
toronto coding classes,Other,toronto,10,11,,Lost,https://www.superprof.ca/lessons/computer-programming/toronto/,,1,0,0,Top 3,0,1,0,
free martial arts classes near me,Other,canada,10,4,,Lost,https://www.superprof.ca/lessons/martial-arts/canada/,,1,0,0,Top 3,0,1,0,
business english class,Other,canada,10,12,,Lost,https://www.superprof.ca/lessons/business-english/canada/,,1,0,0,Top 3,0,1,0,
lsat classes near me,Other,toronto,10,0,,Lost,https://www.superprof.ca/lessons/lsat-prep/toronto/,,1,0,0,Top 3,0,1,0,
cake baking and decorating classes near me,Other,toronto,10,2,,Lost,https://www.superprof.ca/lessons/cake-decoration/toronto/,,1,0,0,Top 3,0,1,0,
hip hop dance classes toronto adults,Other,toronto,10,12,,Lost,https://www.superprof.ca/lessons/hip-hop-dance/toronto/,,1,0,0,Top 3,0,1,0,
couple dance classes near me,Other,toronto,10,15,,Lost,https://www.superprof.ca/lessons/latin-ballroom-dance/toronto/,,1,0,0,Top 3,0,1,0,
french classes in scarborough,category 2,toronto,10,0,,Lost,https://www.superprof.ca/lessons/french/toronto/,,1,0,0,Top 3,0,1,0,
kids sewing classes near me,Other,mississauga,10,0,,Lost,https://www.superprof.ca/lessons/sewing/mississauga/,,1,0,0,Top 3,0,1,0,
vancouver acting class,Other,vancouver,10,14,,Lost,https://www.superprof.ca/lessons/acting/vancouver/,,1,0,0,Top 3,0,1,0,
french classes in quebec,category 2,quebec,10,8,,Lost,https://www.superprof.ca/lessons/french/quebec/,,1,0,0,Top 3,0,1,0,
cooking class montreal couples,Other,montreal,10,3,,Lost,https://www.superprof.ca/lessons/cooking/montreal/,,1,0,0,Top 3,0,1,0,
knitting classes online,Other,canada,10,14,,Lost,https://www.superprof.ca/lessons/knitting/canada/,,1,0,0,Top 3,0,1,0,
esl classes for adults,Other,quebec,10,2,,Lost,https://www.superprof.ca/lessons/esl/province-quebec/adult-education/,,1,0,0,Top 3,0,1,0,
english conversation classes online,Other,canada,10,28,,Lost,https://www.superprof.ca/lessons/oral-expression-english/canada/,,1,0,0,Top 3,0,1,0,
sushi making classes,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/sushi/canada/,,1,0,0,Top 3,0,1,0,
toddler swim classes,category 5,montreal,10,1,,Lost,https://www.superprof.ca/lessons/swimming/montreal/,,1,0,0,Top 3,0,1,0,
private swimming class,category 5,montreal,10,9,,Lost,https://www.superprof.ca/lessons/swimming/montreal/,,1,0,0,Top 3,0,1,0,
computer classes for kids toronto,Other,toronto,10,10,,Lost,https://www.superprof.ca/lessons/computer-programming/toronto/,,1,0,0,Top 3,0,1,0,
free french classes scarborough,category 2,toronto,10,1,,Lost,https://www.superprof.ca/lessons/french/toronto/,,1,0,0,Top 3,0,1,0,
writing classes for kids near me,Other,milton,10,3,,Lost,https://www.superprof.ca/lessons/creative-writing/milton/,,1,0,0,Top 3,0,1,0,
drama classes toronto,Other,toronto,10,23,,Lost,https://www.superprof.ca/lessons/acting/toronto/,,1,0,0,Top 3,0,1,0,
cooking class quebec city,Other,montreal,10,0,,Lost,https://www.superprof.ca/lessons/cooking/montreal/,,1,0,0,Top 3,0,1,0,
art painting classes,Other,province-prince-edward-island,10,11,,Lost,https://www.superprof.ca/lessons/drawing/province-prince-edward-island/,,1,0,0,Top 3,0,1,0,
cooking classes newmarket,Other,province-ontario,10,0,,Lost,https://www.superprof.ca/lessons/vegetarian-cooking/province-ontario/,,1,0,0,Top 3,0,1,0,
salsa classes calgary,Other,calgary,10,3,,Lost,https://www.superprof.ca/lessons/dance/calgary/,,1,0,0,Top 3,0,1,0,
math classes online,category 1,online,10,66,,Lost,https://www.superprof.ca/lessons/mathematics/online/,,1,0,0,Top 3,0,1,0,
beginner sewing classes calgary,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/sewing/canada/,,1,0,0,Top 3,0,1,0,
sewing classes richmond hill,Other,richmond-hill,10,0,,Lost,https://www.superprof.ca/lessons/fine-arts/richmond-hill/,,1,0,0,Top 3,0,1,0,
urdu classes online,Other,canada,10,9,,Lost,https://www.superprof.ca/lessons/urdu/canada/,,1,0,0,Top 3,0,1,0,
life drawing classes vancouver,Other,vancouver,10,0,,Lost,https://www.superprof.ca/lessons/drawing/vancouver/,,1,0,0,Top 3,0,1,0,
online chinese class,Other,online,10,46,,Lost,https://www.superprof.ca/lessons/chinese/online/,,1,0,0,Top 3,0,1,0,
scuba diving classes near me,Other,canada,10,28,,Lost,https://www.superprof.ca/lessons/scuba-diving/canada/,,1,0,0,Top 3,0,1,0,
yoga classes near me for ladies,category 8,canada,10,4,,Lost,https://www.superprof.ca/lessons/yoga/canada/,,1,0,0,Top 3,0,1,0,
hip hop dance classes ottawa,Other,ottawa,10,2,,Lost,https://www.superprof.ca/lessons/dance/ottawa/,,1,0,0,Top 3,0,1,0,
musical theatre classes near me,Other,canada,10,5,,Lost,https://www.superprof.ca/lessons/musical-theatre/canada/,,1,0,0,Top 3,0,1,0,
classical guitar for sale near me,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/classical-guitar/canada/,,1,0,0,Top 3,0,1,0,
online accounting class,Other,online,10,39,,Lost,https://www.superprof.ca/lessons/accounting/online/,,1,0,0,Top 3,0,1,0,
best acting classes in vancouver,Other,vancouver,10,16,,Lost,https://www.superprof.ca/lessons/acting/vancouver/,,1,0,0,Top 3,0,1,0,
advanced english classes,Other,canada,10,9,,Lost,https://www.superprof.ca/lessons/vocabulary-english/canada/advanced/,,1,0,0,Top 3,0,1,0,
swimming classes in toronto,category 5,toronto,10,19,,Lost,https://www.superprof.ca/lessons/swimming/toronto/,,1,0,0,Top 3,0,1,0,
adult drawing classes near me,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/drawing/canada/,,1,0,0,Top 3,0,1,0,
art classes calgary adults,Other,calgary,10,0,,Lost,https://www.superprof.ca/lessons/fine-arts/calgary/,,1,0,0,Top 3,0,1,0,
art classes calgary nw,Other,calgary,10,7,,Lost,https://www.superprof.ca/lessons/drawing/calgary/,,1,0,0,Top 3,0,1,0,
ballroom classes near me,Other,toronto,10,24,,Lost,https://www.superprof.ca/lessons/latin-ballroom-dance/toronto/,,1,0,0,Top 3,0,1,0,
karate classes toronto,Other,toronto,10,10,,Lost,https://www.superprof.ca/lessons/martial-arts/toronto/,,1,0,0,Top 3,0,1,0,
free english classes surrey,Other,surrey,10,6,,Lost,https://www.superprof.ca/lessons/esl/surrey/,,1,0,0,Top 3,0,1,0,
private mixology class,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/mixology/canada/,,1,0,0,Top 3,0,1,0,
martial arts classes toronto,Other,toronto,10,36,,Lost,https://www.superprof.ca/lessons/martial-arts/toronto/,,1,0,0,Top 3,0,1,0,
calgary art classes for adults,Other,calgary,10,6,,Lost,https://www.superprof.ca/lessons/drawing/calgary/,,1,0,0,Top 3,0,1,0,
esl classes winnipeg,Other,winnipeg,10,1,,Lost,https://www.superprof.ca/lessons/esl/winnipeg/,,1,0,0,Top 3,0,1,0,
online typing class,Other,canada,10,73,,Lost,https://www.superprof.ca/lessons/typing/canada/,,1,0,0,Top 3,0,1,0,
western dance classes near me,Other,montreal,10,6,,Lost,https://www.superprof.ca/lessons/dance/montreal/,,1,0,0,Top 3,0,1,0,
free drawing classes,Other,mississauga,10,38,,Lost,https://www.superprof.ca/lessons/drawing/mississauga/,,1,0,0,Top 3,0,1,0,
paint pouring classes near me,Other,calgary,10,1,,Lost,https://www.superprof.ca/lessons/acrylic-paint/calgary/,,1,0,0,Top 3,0,1,0,
art painting classes near me,Other,burnaby,10,16,,Lost,https://www.superprof.ca/lessons/painting/burnaby/,,1,0,0,Top 3,0,1,0,
vedic math classes near me,category 1,welland,10,1,,Lost,https://www.superprof.ca/lessons/mathematics/welland/,,1,0,0,Top 3,0,1,0,
arabic online classes,Other,online,10,57,,Lost,https://www.superprof.ca/lessons/arabic/online/,,1,0,0,Top 3,0,1,0,
fishing classes,Other,canada,10,2,,Lost,https://www.superprof.ca/lessons/fishing/canada/,,1,0,0,Top 3,0,1,0,
esl classes toronto adults,Other,toronto,10,2,,Lost,https://www.superprof.ca/lessons/esl/toronto/,,1,0,0,Top 3,0,1,0,
improv classes edmonton,Other,edmonton,10,0,,Lost,https://www.superprof.ca/lessons/acting/edmonton/,,1,0,0,Top 3,0,1,0,
beginner acting classes,Other,montreal,10,3,,Lost,https://www.superprof.ca/lessons/acting/montreal/,,1,0,0,Top 3,0,1,0,
photography classes for beginners,Other,montreal,10,38,,Lost,https://www.superprof.ca/lessons/photography/montreal/,,1,0,0,Top 3,0,1,0,
tax classes,Other,montreal,10,27,,Lost,https://www.superprof.ca/lessons/taxation/montreal/,,1,0,0,Top 3,0,1,0,
free computer classes,Other,quebec,10,39,,Lost,https://www.superprof.ca/lessons/basic-computer-skills/quebec/,,1,0,0,Top 3,0,1,0,
snowboard class,Other,canada,10,5,,Lost,https://www.superprof.ca/lessons/snowboard/canada/,,1,0,0,Top 3,0,1,0,
cooking class for teenager near me,Other,montreal,10,6,,Lost,https://www.superprof.ca/lessons/cooking/montreal/,,1,0,0,Top 3,0,1,0,
group yoga classes,category 8,mississauga,10,0,,Lost,https://www.superprof.ca/lessons/yoga/mississauga/,,1,0,0,Top 3,0,1,0,
piano class for adults,category 10,markham,10,8,,Lost,https://www.superprof.ca/lessons/piano/markham/,,1,0,0,Top 3,0,1,0,
sewing classes peterborough,category 2,peterborough,10,0,,Lost,https://www.superprof.ca/lessons/french/peterborough/,,1,0,0,Top 3,0,1,0,
leather working classes near me,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/leather-craft/canada/,,1,0,0,Top 3,0,1,0,
chef classes,Other,toronto,10,11,,Lost,https://www.superprof.ca/lessons/cooking/toronto/,,1,0,0,Top 3,0,1,0,
swimming classes for adults brampton,category 5,toronto,10,0,,Lost,https://www.superprof.ca/lessons/swimming/toronto/,,1,0,0,Top 3,0,1,0,
music classes vancouver,category 10,vancouver,10,33,,Lost,https://www.superprof.ca/lessons/piano/vancouver/,,1,0,0,Top 3,0,1,0,
dance classes london ontario,Other,london,10,22,,Lost,https://www.superprof.ca/lessons/dance/london/,,1,0,0,Top 3,0,1,0,
crochet classes online,Other,online,10,11,,Lost,https://www.superprof.ca/lessons/crochet/online/,,1,0,0,Top 3,0,1,0,
adult ballroom dance classes near me,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/ballroom-dance/canada/,,1,0,0,Top 3,0,1,0,
french free classes near me,category 2,windsor-ontario,10,2,,Lost,https://www.superprof.ca/lessons/french/windsor-ontario/,,1,0,0,Top 3,0,1,0,
dance classes ottawa for adults,Other,ottawa,10,7,,Lost,https://www.superprof.ca/lessons/dance/ottawa/,,1,0,0,Top 3,0,1,0,
pop dance classes near me,Other,montreal,10,8,,Lost,https://www.superprof.ca/lessons/hip-hop-dance/montreal/,,1,0,0,Top 3,0,1,0,
wedding dance classes near me,Other,toronto,10,4,,Lost,https://www.superprof.ca/lessons/latin-ballroom-dance/toronto/,,1,0,0,Top 3,0,1,0,
free french classes in montreal,category 2,montreal,10,3,,Lost,https://www.superprof.ca/lessons/french/montreal/,,1,0,0,Top 3,0,1,0,
makeup classes winnipeg,Other,canada,10,0,,Lost,https://www.superprof.ca/lessons/make-up/canada/,,1,0,0,Top 3,0,1,0,
free english classes for newcomers in edmonton,Other,edmonton,10,3,,Lost,https://www.superprof.ca/lessons/esl/edmonton/,,1,0,0,Top 3,0,1,0,
indian dance classes calgary,Other,surrey,10,0,,Lost,https://www.superprof.ca/lessons/dance/surrey/,,1,0,0,Top 3,0,1,0,
wedding dance classes,Other,canada,10,7,,Lost,https://www.superprof.ca/lessons/bollywood-dancing/canada/,,1,0,0,Top 3,0,1,0,
english speaking classes online,Other,online,10,41,,Lost,https://www.superprof.ca/lessons/oral-expression-english/online/,,1,0,0,Top 3,0,1,0,
personal trainer classes,Other,vancouver,10,42,,Lost,https://www.superprof.ca/lessons/sports-coach/vancouver/,,1,0,0,Top 3,0,1,0,
typing class online,Other,canada,10,73,,Lost,https://www.superprof.ca/lessons/typing/canada/,,1,0,0,Top 3,0,1,0,
in person art classes near me,Other,calgary,10,2,,Lost,https://www.superprof.ca/lessons/drawing/calgary/,,1,0,0,Top 3,0,1,0,
in person cooking classes,Other,winnipeg,10,10,,Lost,https://www.superprof.ca/lessons/cooking/winnipeg/,,1,0,0,Top 3,0,1,0,
mma classes toronto,Other,canada,10,27,,Lost,https://www.superprof.ca/lessons/mma/canada/,,1,0,0,Top 3,0,1,0,
grammar classes,Other,canada,10,57,,Lost,https://www.superprof.ca/lessons/grammar/canada/,,1,0,0,Top 3,0,1,0,
coaching class,Other,brampton,10,28,,Lost,https://www.superprof.ca/lessons/academic-coaching/brampton/,,1,0,0,Top 3,0,1,0,
kids art classes calgary,Other,calgary,10,3,,Lost,https://www.superprof.ca/lessons/drawing/calgary/,,1,0,0,Top 3,0,1,0,
boxing classes moncton,Other,moncton,10,0,,Lost,https://www.superprof.ca/lessons/sports-coach/moncton/,,1,0,0,Top 3,0,1,0,
social dance classes near me,Other,toronto,10,5,,Lost,https://www.superprof.ca/lessons/latin-ballroom-dance/toronto/,,1,0,0,Top 3,0,1,0,
adult computer classes,Other,markham,10,5,,Lost,https://www.superprof.ca/lessons/basic-computer-skills/markham/adult-education/,,1,0,0,Top 3,0,1,0,
fine art classes,Other,canada,10,9,,Lost,https://www.superprof.ca/lessons/fine-arts/canada/,,1,0,0,Top 3,0,1,0,
free photography classes,Other,brampton,10,44,,Lost,https://www.superprof.ca/lessons/photography/brampton/,,1,0,0,Top 3,0,1,0,
reading classes for adults,Other,canada,10,19,,Lost,https://www.superprof.ca/lessons/reading/canada/adult-education/655/,,1,0,0,Top 3,0,1,0,
free typing classes,Other,canada,10,76,,Lost,https://www.superprof.ca/lessons/typing/canada/,,1,0,0,Top 3,0,1,0,
personal training class,Other,vancouver,10,40,,Lost,https://www.superprof.ca/lessons/sports-coach/vancouver/,,1,0,0,Top 3,0,1,0,
online yoga classes for beginners,category 8,online,10,59,,Lost,https://www.superprof.ca/lessons/yoga/online/,,1,0,0,Top 3,0,1,0,
swimming classes gatineau,category 5,montreal,10,0,,Lost,https://www.superprof.ca/lessons/swimming/montreal/,,1,0,0,Top 3,0,1,0,
sewing classes oshawa,Other,online,10,0,,Lost,https://www.superprof.ca/lessons/sewing/online/,,1,0,0,Top 3,0,1,0,
online polish classes,Other,canada,10,6,,Lost,https://www.superprof.ca/lessons/polish/canada/,,1,0,0,Top 3,0,1,0,
best yoga classes online,category 8,online,10,35,,Lost,https://www.superprof.ca/lessons/yoga/online/,,1,0,0,Top 3,0,1,0,
accounting class online,Other,online,10,45,,Lost,https://www.superprof.ca/lessons/accounting/online/,,1,0,0,Top 3,0,1,0,
art classes london,Other,london,10,19,,Lost,https://www.superprof.ca/lessons/drawing/london/,,1,0,0,Top 3,0,1,0,
ged class,Other,province-ontario,10,3,,Lost,https://www.superprof.ca/lessons/ged-prep/province-ontario/adult-education/,,1,0,0,Top 3,0,1,0,
tennis class for adults,Other,canada,10,1,,Lost,https://www.superprof.ca/lessons/tennis/canada/,,1,0,0,Top 3,0,1,0,
adult dance classes ottawa,Other,ottawa,10,3,,Lost,https://www.superprof.ca/lessons/dance/ottawa/,,1,0,0,Top 3,0,1,0,
esl online classes near me,Other,province-saskatchewan,10,9,,Lost,https://www.superprof.ca/lessons/esl/province-saskatchewan/,,1,0,0,Top 3,0,1,0,
tutor in the classroom,category 4,surrey,10,11,,Lost,https://www.superprof.ca/lessons/all-tutors/surrey/,,1,0,0,Top 3,0,1,0,
photography classes online free,Other,hamilton,10,50,,Lost,https://www.superprof.ca/lessons/photography/hamilton/,,1,0,0,Top 3,0,1,0,
personal training classes,Other,vancouver,10,32,,Lost,https://www.superprof.ca/lessons/sports-coach/vancouver/,,1,0,0,Top 3,0,1,0,
